before_T_count,tket_after_T_count,tket_time,pyzx_after_T_count,pyzx_time,tmerge_after_T_count,tmerge_time
47,47,0.03711295127868652,29,0.026937246322631836,29,0.05299687385559082
47,41,0.03538918495178223,27,0.025426864624023438,27,0.020206212997436523
45,45,0.03679800033569336,37,0.02483201026916504,37,0.059216976165771484
45,43,0.034847259521484375,21,0.023847579956054688,21,0.020310640335083008
47,47,0.035897254943847656,47,0.026445865631103516,47,0.006704568862915039
47,45,0.03835248947143555,23,0.027491092681884766,23,0.022312402725219727
47,47,0.034406423568725586,31,0.022897958755493164,31,0.01983356475830078
47,35,0.03497576713562012,23,0.021070003509521484,23,0.010362863540649414
47,39,0.038761138916015625,21,0.032674312591552734,21,0.03861188888549805
47,45,0.03233623504638672,37,0.02143549919128418,37,0.021348953247070312
47,37,0.03267550468444824,27,0.019336223602294922,27,0.02811145782470703
47,45,0.03411078453063965,45,0.02426743507385254,45,0.031108856201171875
47,37,0.03161501884460449,25,0.02213120460510254,25,0.019253253936767578
47,45,0.03460860252380371,17,0.02872753143310547,17,0.011133432388305664
47,47,0.03304100036621094,37,0.03240537643432617,37,0.02076411247253418
43,43,0.03203940391540527,37,0.017776966094970703,37,0.050492048263549805
45,41,0.03373837471008301,41,0.024796009063720703,41,0.018147945404052734
47,47,0.034075021743774414,37,0.024735450744628906,37,0.05265235900878906
47,47,0.034432172775268555,35,0.02387547492980957,35,0.0359644889831543
47,45,0.03368806838989258,31,0.025160551071166992,31,0.02652907371520996
47,47,0.03408670425415039,31,0.02148127555847168,31,0.02141594886779785
47,47,0.03248906135559082,39,0.022506237030029297,39,0.021753787994384766
47,41,0.036577701568603516,39,0.028713703155517578,39,0.027852773666381836
45,37,0.0348200798034668,23,0.022739410400390625,23,0.03499317169189453
45,43,0.03331708908081055,33,0.023722171783447266,33,0.03831124305725098
47,45,0.034125566482543945,37,0.025573015213012695,37,0.0521547794342041
47,47,0.03459906578063965,47,0.025243759155273438,47,0.006449699401855469
45,37,0.03436589241027832,35,0.023319005966186523,35,0.05558323860168457
47,45,0.03441190719604492,23,0.022327423095703125,23,0.05980801582336426
47,47,0.03514361381530762,25,0.025478839874267578,25,0.05878853797912598
45,45,0.033533573150634766,45,0.022916555404663086,45,0.020636558532714844
45,43,0.03411459922790527,35,0.024862051010131836,35,0.044676780700683594
47,43,0.03485918045043945,21,0.021285057067871094,21,0.035836219787597656
47,43,0.03497195243835449,31,0.02562689781188965,31,0.048825979232788086
47,47,0.0357816219329834,33,0.028728246688842773,33,0.05944633483886719
47,35,0.03386521339416504,25,0.021632671356201172,25,0.06078624725341797
47,47,0.035379648208618164,39,0.028693437576293945,39,0.02039957046508789
47,35,0.033408164978027344,23,0.02029585838317871,23,0.02892589569091797
47,47,0.03134608268737793,29,0.02100205421447754,29,0.0556483268737793
45,45,0.03303694725036621,43,0.01967906951904297,43,0.019269227981567383
47,47,0.03359246253967285,35,0.0239717960357666,35,0.0220184326171875
47,39,0.035416603088378906,35,0.02663254737854004,35,0.020581483840942383
47,35,0.034178972244262695,31,0.02264237403869629,31,0.04680895805358887
47,47,0.033129215240478516,39,0.03208446502685547,39,0.057023048400878906
47,39,0.03426837921142578,17,0.024533987045288086,17,0.05616402626037598
47,37,0.03597450256347656,23,0.025751590728759766,23,0.019507884979248047
47,47,0.0325617790222168,33,0.022754669189453125,33,0.05853700637817383
47,45,0.03408050537109375,37,0.02377939224243164,37,0.05206942558288574
47,41,0.0353851318359375,23,0.024191617965698242,23,0.05333757400512695
47,47,0.0344696044921875,45,0.025380611419677734,45,0.01746368408203125
47,47,0.032440185546875,39,0.026581764221191406,39,0.048516035079956055
47,47,0.030356407165527344,35,0.023842811584472656,35,0.034996986389160156
47,47,0.03174567222595215,31,0.02182912826538086,31,0.0195162296295166
47,43,0.03390979766845703,29,0.02335214614868164,29,0.05118060111999512
47,37,0.03365159034729004,33,0.02366185188293457,33,0.03416895866394043
47,47,0.03483009338378906,39,0.029842138290405273,39,0.016750335693359375
47,47,0.03561854362487793,25,0.0219724178314209,25,0.03908514976501465
47,41,0.03402543067932129,33,0.02420973777770996,33,0.017953872680664062
47,37,0.03419804573059082,25,0.021189212799072266,25,0.049439191818237305
47,47,0.0340428352355957,45,0.025389909744262695,45,0.04248309135437012
47,47,0.03403759002685547,27,0.023726463317871094,27,0.02521538734436035
47,37,0.03370475769042969,27,0.021734237670898438,27,0.019060373306274414
47,45,0.030862092971801758,29,0.019120216369628906,29,0.021149873733520508
47,35,0.03421282768249512,27,0.02419877052307129,27,0.020601511001586914
47,27,0.03388190269470215,13,0.021023035049438477,13,0.02941274642944336
47,41,0.03526639938354492,31,0.026186466217041016,31,0.03205370903015137
47,41,0.03586697578430176,21,0.02497243881225586,21,0.03234434127807617
47,37,0.03455018997192383,29,0.02640223503112793,29,0.025365591049194336
47,41,0.03537702560424805,35,0.02695751190185547,35,0.026979684829711914
45,37,0.03512763977050781,19,0.02354717254638672,19,0.04071545600891113
47,47,0.033956050872802734,29,0.023713350296020508,29,0.01710820198059082
47,47,0.03447103500366211,41,0.0289003849029541,41,0.0212705135345459
47,41,0.033876657485961914,29,0.0247805118560791,29,0.02033543586730957
47,47,0.03429818153381348,39,0.026033878326416016,39,0.042334556579589844
47,33,0.03624582290649414,19,0.02254176139831543,19,0.016368865966796875
45,45,0.03363537788391113,25,0.021518230438232422,25,0.03953075408935547
47,45,0.03488326072692871,45,0.027573108673095703,45,0.0180666446685791
