before_T_count,tket_after_T_count,tket_time,pyzx_after_T_count,pyzx_time,tmerge_after_T_count,tmerge_time
429,429,0.6908109188079834,429,3.1195132732391357,429,0.08033990859985352
429,429,0.6607129573822021,429,3.4384818077087402,429,0.10506725311279297
431,431,0.6509349346160889,431,3.6013779640197754,431,0.08636736869812012
431,431,0.6350080966949463,431,3.024932622909546,431,0.08192324638366699
431,431,0.6914820671081543,431,3.3469557762145996,431,0.08637523651123047
431,431,0.5120258331298828,431,3.135906457901001,431,0.08700752258300781
431,431,0.6967132091522217,431,3.5782268047332764,431,0.08483314514160156
429,429,0.7346346378326416,429,3.3674368858337402,429,0.11571884155273438
431,431,0.6890616416931152,431,3.899965763092041,431,0.10118961334228516
431,431,0.6605942249298096,431,3.8700103759765625,431,0.09274601936340332
431,431,0.8163740634918213,431,3.7086353302001953,431,0.08983683586120605
431,429,0.6934432983398438,429,3.4807000160217285,429,0.3104541301727295
431,431,0.6484146118164062,431,3.221017837524414,431,0.10640525817871094
431,431,0.7096540927886963,431,3.407327890396118,431,0.10721993446350098
431,431,0.6735639572143555,431,3.028231620788574,431,0.11377477645874023
431,431,0.6510980129241943,431,3.53309965133667,431,0.12682294845581055
431,431,0.5050959587097168,431,3.596560001373291,431,0.1287679672241211
431,431,0.6844997406005859,431,3.7418088912963867,431,0.16398286819458008
427,427,0.6809241771697998,427,3.089658260345459,427,0.13568925857543945
429,429,0.660534143447876,429,3.5626797676086426,429,0.14159083366394043
429,429,0.6803271770477295,429,3.2886338233947754,429,0.15682315826416016
431,431,0.7120175361633301,431,2.490941286087036,431,0.16771292686462402
431,431,0.6823737621307373,431,3.8567190170288086,431,0.17349958419799805
429,429,0.620485782623291,429,3.3367152214050293,429,0.1517040729522705
431,431,0.6554222106933594,431,2.857196569442749,431,0.17804455757141113
429,429,0.6900970935821533,429,3.4463675022125244,429,0.19710183143615723
431,431,0.7325358390808105,431,3.0416605472564697,431,0.15554523468017578
429,429,0.4851405620574951,429,3.6140501499176025,429,0.18941187858581543
431,431,0.7001509666442871,431,4.507785320281982,431,0.19716763496398926
431,431,0.48631739616394043,431,2.887758255004883,431,0.19980263710021973
431,431,0.6899795532226562,431,3.248548984527588,431,0.19990825653076172
431,431,0.6740014553070068,431,3.2325453758239746,431,0.23590850830078125
431,431,0.6406590938568115,431,3.988492250442505,431,0.21936726570129395
429,429,0.6723265647888184,429,4.057689428329468,429,0.21048498153686523
429,429,0.6944789886474609,421,3.4444196224212646,421,0.37337470054626465
429,429,0.6836497783660889,429,3.5992257595062256,429,0.21774077415466309
431,431,0.704108715057373,431,3.6272504329681396,431,0.21677875518798828
431,431,0.4855222702026367,431,3.447660446166992,431,0.20116639137268066
431,431,0.6877503395080566,431,3.1117918491363525,431,0.2234036922454834
431,431,0.6608774662017822,431,3.3733065128326416,431,0.22196650505065918
431,431,0.6680698394775391,431,2.853052854537964,431,0.2003035545349121
431,431,0.6876571178436279,431,3.6545519828796387,431,0.22479557991027832
431,431,0.8118109703063965,431,3.8626134395599365,431,0.23233318328857422
431,431,0.7002832889556885,431,3.189955234527588,431,0.2262864112854004
429,429,0.7015800476074219,429,3.5840423107147217,429,0.22868824005126953
429,429,0.6022348403930664,429,5.065185546875,429,0.2208867073059082
431,431,0.6693000793457031,431,2.8253118991851807,431,0.22187566757202148
431,431,0.7040736675262451,431,3.4089953899383545,431,0.23134303092956543
431,431,0.6639900207519531,431,3.2938168048858643,431,0.22218680381774902
427,427,0.6808655261993408,419,2.907360315322876,419,0.35251522064208984
431,431,0.6887385845184326,431,3.0453717708587646,431,0.22743582725524902
429,429,0.6574380397796631,429,3.4377968311309814,429,0.2121133804321289
431,431,0.6548547744750977,431,3.5889387130737305,431,0.22461724281311035
429,429,0.6796712875366211,429,2.718839168548584,429,0.2143397331237793
431,431,0.6505811214447021,431,3.4396870136260986,431,0.22635912895202637
431,431,0.6639881134033203,431,3.4669113159179688,431,0.2294023036956787
431,431,0.6760294437408447,431,3.066009521484375,431,0.2272508144378662
431,431,0.6416060924530029,431,3.334861993789673,431,0.22481799125671387
431,431,0.6951632499694824,431,4.665886640548706,431,0.22489714622497559
431,431,0.6866297721862793,431,3.656715154647827,431,0.2343292236328125
431,429,0.6936874389648438,429,2.5323736667633057,429,0.28896546363830566
431,431,0.6716487407684326,431,3.5676417350769043,431,0.21648597717285156
427,427,0.6669564247131348,427,3.5053887367248535,427,0.20776987075805664
431,431,0.681159257888794,431,3.9816973209381104,431,0.2229905128479004
431,431,0.49016880989074707,431,2.9769229888916016,431,0.2162032127380371
429,429,0.6488931179046631,427,3.4755184650421143,427,0.308117151260376
431,431,0.6869564056396484,423,5.089747428894043,423,0.3764491081237793
431,431,0.6841433048248291,431,3.663926124572754,431,0.21738696098327637
429,429,0.6617136001586914,421,4.129364967346191,421,0.37334108352661133
427,427,0.6910641193389893,427,3.5703959465026855,427,0.21793079376220703
431,431,0.6986021995544434,431,4.177522659301758,431,0.21718621253967285
431,431,0.674536943435669,431,3.7155275344848633,431,0.20975065231323242
431,431,0.6735775470733643,431,3.9140779972076416,431,0.20719218254089355
431,431,0.6994359493255615,431,3.4923362731933594,431,0.21796417236328125
431,431,0.6826796531677246,431,3.351100444793701,431,0.21339654922485352
431,431,0.6789369583129883,423,3.6332156658172607,423,0.3530731201171875
431,431,0.6837687492370605,431,4.706815481185913,431,0.2084512710571289
431,431,0.7493472099304199,431,2.7896149158477783,431,0.20735502243041992
431,431,0.7010021209716797,431,3.358781337738037,431,0.20929741859436035
431,431,0.8116602897644043,431,3.67138934135437,431,0.20758461952209473
429,429,0.6654684543609619,429,2.987642288208008,429,0.19803404808044434
429,429,0.6496100425720215,429,3.7610156536102295,429,0.20310354232788086
431,431,0.6604733467102051,431,4.034648180007935,431,0.20104074478149414
431,431,0.6887717247009277,431,4.604564189910889,431,0.20280122756958008
427,427,0.6640212535858154,427,3.328803777694702,427,0.20094513893127441
431,431,0.6994702816009521,431,4.4031662940979,431,0.19537639617919922
431,431,0.6958286762237549,431,4.007432699203491,431,0.1944582462310791
431,431,0.4474172592163086,431,4.135143756866455,431,0.19765424728393555
431,431,0.6759171485900879,431,4.110076904296875,431,0.19334053993225098
429,429,0.6699013710021973,429,2.979469060897827,429,0.18672704696655273
431,431,0.692035436630249,431,3.3726627826690674,431,0.18597030639648438
429,429,0.6835136413574219,429,3.7837724685668945,429,0.18383193016052246
431,431,0.6726884841918945,431,3.0198285579681396,431,0.19259095191955566
431,431,0.6804487705230713,431,3.6918251514434814,431,0.1903676986694336
431,431,0.819129228591919,423,2.6336841583251953,423,0.33313608169555664
427,427,0.6682183742523193,427,3.1179659366607666,427,0.18457317352294922
431,431,0.5053772926330566,423,2.6966357231140137,423,0.32897496223449707
