before_T_count,tket_after_T_count,tket_time,pyzx_after_T_count,pyzx_time,tmerge_after_T_count,tmerge_time
587,587,0.8926053047180176,587,9.954875946044922,587,0.15326881408691406
587,587,0.9050624370574951,587,10.618279933929443,587,0.16800427436828613
587,587,0.8953497409820557,587,10.764716148376465,587,0.16829943656921387
585,585,0.8572604656219482,585,8.44911527633667,585,0.16149163246154785
585,585,0.9104406833648682,585,8.167397260665894,585,0.13574767112731934
587,587,0.9168450832366943,587,7.725460529327393,587,0.14344143867492676
583,583,0.9222278594970703,583,11.423126220703125,583,0.1324610710144043
587,587,0.9015548229217529,587,8.688420295715332,587,0.13309383392333984
587,587,0.8732330799102783,587,6.407109975814819,587,0.1379690170288086
587,587,0.9345583915710449,587,10.274715900421143,587,0.1341261863708496
587,587,0.893829345703125,587,9.56090497970581,587,0.12468791007995605
587,587,0.8751282691955566,587,6.988257169723511,587,0.162353515625
587,587,0.9097132682800293,587,8.94779634475708,587,0.14003849029541016
587,587,0.9174392223358154,587,8.950513362884521,587,0.1507127285003662
585,585,0.8516502380371094,585,9.887407064437866,585,0.1355292797088623
585,585,0.8830258846282959,585,8.43213176727295,585,0.15233635902404785
587,587,0.887505054473877,587,7.102369070053101,587,0.1277627944946289
587,587,0.9189622402191162,587,9.243705987930298,587,0.14155268669128418
585,585,0.8340291976928711,585,11.779739141464233,585,0.1547548770904541
583,583,0.9080874919891357,583,9.780553102493286,583,0.12449169158935547
587,587,0.8972957134246826,587,9.915157556533813,587,0.138746976852417
587,587,0.8902108669281006,587,7.819526433944702,587,0.125593900680542
587,587,0.8961124420166016,587,8.985259056091309,587,0.12577247619628906
587,587,0.9075942039489746,587,9.320180654525757,587,0.1305863857269287
587,587,0.9089269638061523,587,8.533219814300537,587,0.6007363796234131
585,585,0.8930542469024658,585,9.241279363632202,585,0.14710259437561035
587,587,0.8988566398620605,587,7.598895788192749,587,0.15171384811401367
587,587,0.8948473930358887,587,12.413950204849243,587,0.146958589553833
585,585,0.9103975296020508,585,7.657548904418945,585,0.15535640716552734
583,583,0.8862731456756592,575,8.848479747772217,575,0.40230727195739746
587,587,0.9323623180389404,579,8.224709033966064,579,0.40764713287353516
587,587,0.9149832725524902,587,8.306857347488403,587,0.1552269458770752
585,585,0.9005866050720215,585,10.113408327102661,585,0.1373438835144043
587,587,0.8978724479675293,587,10.542392492294312,587,0.1322004795074463
587,587,0.9056718349456787,587,10.434755325317383,587,0.1252915859222412
587,587,0.889275312423706,587,7.599084138870239,587,0.21766090393066406
587,587,0.9151432514190674,587,8.25207257270813,587,0.16501235961914062
587,587,0.9201743602752686,587,7.395262718200684,587,0.15560030937194824
587,587,0.8889360427856445,587,9.600588321685791,587,0.15329408645629883
587,587,0.9062047004699707,587,8.565741539001465,587,0.15688586235046387
587,587,0.9321553707122803,587,7.840850591659546,587,0.14211559295654297
585,585,0.8602192401885986,585,9.595824956893921,585,0.14872217178344727
587,585,0.9191503524780273,585,8.754578351974487,585,0.30467772483825684
585,585,0.9200747013092041,585,8.323736190795898,585,0.1521434783935547
587,587,0.8924605846405029,587,8.01197862625122,587,0.12492895126342773
587,587,0.9086792469024658,587,6.924156904220581,587,0.13234853744506836
585,585,0.9074769020080566,585,9.46681547164917,585,0.13151884078979492
587,587,0.9333992004394531,587,9.331866264343262,587,0.13651108741760254
587,587,0.9225113391876221,587,9.222505331039429,587,0.11862874031066895
587,587,0.8597681522369385,587,7.706442594528198,587,0.14436125755310059
587,587,0.8925628662109375,587,8.837038040161133,587,0.14470124244689941
587,587,0.8871512413024902,587,7.589561462402344,587,0.14041566848754883
