before_T_count,tket_after_T_count,tket_time,pyzx_after_T_count,pyzx_time,tmerge_after_T_count,tmerge_time
129,129,0.07092523574829102,129,0.14917325973510742,129,0.017564058303833008
129,129,0.07030105590820312,129,0.20727300643920898,129,0.024106979370117188
129,129,0.0670926570892334,129,0.16899847984313965,129,0.026714324951171875
129,129,0.0676717758178711,129,0.18316912651062012,129,0.019710779190063477
129,129,0.06871485710144043,129,0.21878576278686523,129,0.02408766746520996
129,129,0.0772554874420166,129,0.22934508323669434,129,0.021396398544311523
129,129,0.08949542045593262,129,0.16240477561950684,129,0.025197505950927734
129,129,0.06660175323486328,129,0.14551472663879395,129,0.04235267639160156
129,129,0.0802154541015625,129,0.17560291290283203,129,0.0354769229888916
129,129,0.06953716278076172,129,0.21390724182128906,129,0.029140233993530273
129,129,0.06769394874572754,129,0.17129158973693848,129,0.04363656044006348
129,129,0.07023453712463379,129,0.21709251403808594,129,0.05194354057312012
129,129,0.07078003883361816,129,0.15404200553894043,129,0.04425406455993652
129,129,0.08082413673400879,129,0.2248973846435547,129,0.03873872756958008
129,129,0.06861758232116699,129,0.19464802742004395,129,0.04753589630126953
129,129,0.06883788108825684,129,0.2053682804107666,129,0.05151176452636719
129,129,0.07924127578735352,129,0.1805281639099121,129,0.042821407318115234
129,129,0.06964564323425293,129,0.16409611701965332,129,0.044231414794921875
129,129,0.06775426864624023,129,0.19327640533447266,129,0.059334754943847656
129,129,0.07125735282897949,129,0.16755270957946777,129,0.05060005187988281
129,129,0.07838106155395508,129,0.17536664009094238,129,0.05191397666931152
129,129,0.06835627555847168,129,0.16159772872924805,129,0.06656455993652344
129,129,0.06663084030151367,129,0.17892169952392578,129,0.06848955154418945
129,129,0.06922292709350586,129,0.20842647552490234,129,0.05823087692260742
129,129,0.06371688842773438,129,0.17015743255615234,129,0.06822323799133301
129,129,0.06764650344848633,129,0.18857574462890625,129,0.05677962303161621
129,129,0.06644392013549805,129,0.14962983131408691,129,0.0739903450012207
129,129,0.0687413215637207,129,0.1401219367980957,129,0.06948637962341309
129,129,0.07003092765808105,129,0.16591358184814453,129,0.07050442695617676
129,129,0.06910848617553711,129,0.19390153884887695,129,0.0749518871307373
129,129,0.07831597328186035,129,0.20355582237243652,129,0.06547021865844727
129,129,0.06652140617370605,129,0.1607983112335205,129,0.0722208023071289
129,129,0.07490420341491699,129,0.19577884674072266,129,0.06661581993103027
129,129,0.07243824005126953,129,0.1938321590423584,129,0.06557583808898926
129,129,0.07218265533447266,129,0.19431543350219727,129,0.08001542091369629
129,129,0.0895223617553711,129,0.21363592147827148,129,0.07365942001342773
129,129,0.07020044326782227,129,0.1588611602783203,129,0.07538843154907227
129,129,0.08139848709106445,129,0.16470813751220703,129,0.07700324058532715
129,129,0.06417703628540039,129,0.15967535972595215,129,0.0742943286895752
