before_T_count,tket_after_T_count,tket_time,pyzx_after_T_count,pyzx_time,tmerge_after_T_count,tmerge_time
289,289,0.4013211727142334,289,1.9039456844329834,289,0.04161667823791504
289,289,0.40295958518981934,289,1.9889411926269531,289,0.04230833053588867
289,289,0.3942575454711914,289,2.075826406478882,289,0.04717230796813965
289,289,0.41580796241760254,289,1.8998205661773682,289,0.04304027557373047
289,289,0.38101673126220703,289,1.9526081085205078,289,0.04316234588623047
289,289,0.3974647521972656,289,1.4284367561340332,289,0.04682016372680664
289,289,0.3683192729949951,289,1.497018575668335,289,0.06018257141113281
289,289,0.38153743743896484,289,1.4558186531066895,289,0.0518651008605957
289,289,0.36997056007385254,289,1.9036295413970947,289,0.06659579277038574
289,289,0.39536547660827637,289,2.420062780380249,289,0.14678549766540527
289,289,0.374370813369751,289,2.087460994720459,289,0.04346466064453125
289,289,0.37903285026550293,289,1.491391897201538,289,0.14889764785766602
289,289,0.3795125484466553,289,1.9088640213012695,289,0.058400869369506836
289,289,0.41194653511047363,289,1.9437549114227295,289,0.15424180030822754
289,289,0.3905906677246094,289,2.176297426223755,289,0.05218362808227539
289,289,0.39172840118408203,289,1.6030337810516357,289,0.15486693382263184
289,289,0.3823087215423584,289,2.42335844039917,289,0.15250277519226074
289,289,0.3818473815917969,289,2.1211299896240234,289,0.04533529281616211
289,289,0.39174580574035645,289,2.0600638389587402,289,0.04877519607543945
289,289,0.37380242347717285,289,1.6769754886627197,289,0.14232444763183594
289,289,0.3784496784210205,289,1.442514181137085,289,0.15105295181274414
289,289,0.3865470886230469,289,1.5729527473449707,289,0.06960868835449219
289,289,0.3829662799835205,289,2.1074271202087402,289,0.0634756088256836
289,289,0.38533997535705566,289,2.0481326580047607,289,0.14476871490478516
289,289,0.3862323760986328,289,1.9270570278167725,289,0.045780181884765625
289,289,0.37973690032958984,289,2.209432601928711,289,0.050572872161865234
289,289,0.40263938903808594,289,2.2038414478302,289,0.0411374568939209
289,289,0.38388586044311523,289,1.478355884552002,289,0.12888550758361816
289,289,0.3756532669067383,289,1.662916660308838,289,0.10093569755554199
289,289,0.36839723587036133,289,2.213597297668457,289,0.07634663581848145
289,289,0.3736240863800049,289,1.2531852722167969,289,0.14789152145385742
289,289,0.3798818588256836,289,1.7216081619262695,289,0.16015911102294922
289,289,0.38578176498413086,289,1.6625101566314697,289,0.1509246826171875
289,289,0.3909873962402344,289,1.8084182739257812,289,0.04819655418395996
289,289,0.35535621643066406,289,1.8421900272369385,289,0.04722929000854492
289,289,0.41255664825439453,289,1.8799316883087158,289,0.0905156135559082
289,289,0.39289069175720215,289,1.7338416576385498,289,0.15802741050720215
289,289,0.3985166549682617,289,2.247142791748047,289,0.0536196231842041
289,289,0.38512492179870605,289,1.9840571880340576,289,0.05450797080993652
289,289,0.39537954330444336,289,1.731363296508789,289,0.06047368049621582
289,289,0.404543399810791,289,1.9103240966796875,289,0.06528544425964355
289,289,0.39835643768310547,289,1.7496280670166016,289,0.0668177604675293
289,289,0.3970377445220947,289,1.9967663288116455,289,0.04283595085144043
289,289,0.3864285945892334,289,1.8031165599822998,289,0.056572675704956055
289,289,0.3839235305786133,289,2.199446439743042,289,0.15313148498535156
289,289,0.39227867126464844,289,1.919044017791748,289,0.11861157417297363
289,289,0.40145349502563477,289,1.7316279411315918,289,0.0538480281829834
289,289,0.3751053810119629,289,2.03833270072937,289,0.04719233512878418
289,289,0.3924083709716797,289,1.7820940017700195,289,0.06529784202575684
289,289,0.3717629909515381,289,1.8305962085723877,289,0.040944576263427734
289,289,0.37311649322509766,289,2.312328338623047,289,0.07751989364624023
289,289,0.39440464973449707,289,2.298813819885254,289,0.07640409469604492
289,289,0.387082576751709,289,1.934248447418213,289,0.05833601951599121
289,289,0.39720916748046875,289,1.4597642421722412,289,0.04065656661987305
289,289,0.37049198150634766,289,1.6685397624969482,289,0.13436174392700195
289,289,0.3913295269012451,289,2.545259475708008,289,0.05507326126098633
289,289,0.38022780418395996,289,1.9972288608551025,289,0.04033708572387695
289,289,0.3533492088317871,289,1.8219244480133057,289,0.0410311222076416
289,289,0.38950514793395996,289,2.4209935665130615,289,0.13097167015075684
289,289,0.393357515335083,289,1.872776746749878,289,0.05079054832458496
289,289,0.3741614818572998,289,1.9660389423370361,289,0.09530043601989746
289,289,0.37549471855163574,289,1.5959162712097168,289,0.12274050712585449
289,289,0.3877115249633789,289,2.1420416831970215,289,0.11499953269958496
289,289,0.39499545097351074,289,2.194880247116089,289,0.08052682876586914
289,289,0.38301873207092285,289,1.8923542499542236,289,0.0417172908782959
289,289,0.37508320808410645,289,2.1251258850097656,289,0.052901506423950195
289,289,0.3972017765045166,289,2.49137544631958,289,0.14716863632202148
289,289,0.40598535537719727,289,2.3136770725250244,289,0.1229238510131836
289,289,0.389678955078125,289,1.9989032745361328,289,0.15122532844543457
289,289,0.3840959072113037,289,2.0554070472717285,289,0.06164669990539551
289,289,0.3935885429382324,289,1.959794521331787,289,0.14714574813842773
289,289,0.3908402919769287,289,2.079707145690918,289,0.12212181091308594
289,289,0.38404321670532227,289,1.7936327457427979,289,0.048567771911621094
289,289,0.38893961906433105,289,2.5008065700531006,289,0.13018465042114258
289,289,0.37598514556884766,289,1.8515844345092773,289,0.10132312774658203
289,289,0.3744931221008301,289,1.9932496547698975,289,0.11490225791931152
289,289,0.37571215629577637,289,3.122865676879883,289,0.040175676345825195
289,289,0.37698960304260254,289,1.9514882564544678,289,0.04086709022521973
289,289,0.3836479187011719,289,2.4774770736694336,289,0.043235063552856445
289,289,0.3797647953033447,289,2.9395313262939453,289,0.03822588920593262
289,289,0.3824937343597412,289,1.56589937210083,289,0.14679956436157227
289,289,0.36489200592041016,289,2.0285940170288086,289,0.15729975700378418
289,289,0.37613868713378906,289,1.9887285232543945,289,0.04157662391662598
289,289,0.36314988136291504,289,1.968428611755371,289,0.1423649787902832
289,289,0.38681817054748535,289,2.286259889602661,289,0.1452782154083252
289,289,0.3770315647125244,289,2.303173780441284,289,0.03881049156188965
289,289,0.3777017593383789,289,1.9720327854156494,289,0.04256725311279297
289,289,0.381026029586792,289,2.0150258541107178,289,0.05212736129760742
289,289,0.39995384216308594,289,1.8309142589569092,289,0.04315829277038574
289,289,0.38289690017700195,289,2.381166934967041,289,0.10565638542175293
289,289,0.3722519874572754,289,2.1506295204162598,289,0.09385824203491211
289,289,0.37678074836730957,289,2.4435694217681885,289,0.1530766487121582
289,289,0.37697839736938477,289,2.35903000831604,289,0.09103989601135254
289,289,0.3646731376647949,289,1.927586555480957,289,0.04943704605102539
289,289,0.35767364501953125,289,1.9972128868103027,289,0.05054831504821777
289,289,0.3740830421447754,289,2.5303895473480225,289,0.04174089431762695
289,289,0.22271156311035156,289,1.5999712944030762,289,0.05012226104736328
289,289,0.21638727188110352,289,1.4627654552459717,289,0.06503415107727051
289,289,0.21546316146850586,289,1.4209561347961426,289,0.0629427433013916
289,289,0.2074885368347168,289,1.5443131923675537,289,0.05469036102294922
