before_T_count,tket_after_T_count,tket_time,pyzx_after_T_count,pyzx_time,tmerge_after_T_count,tmerge_time
33,33,0.024718761444091797,33,0.013317108154296875,33,0.0042438507080078125
33,33,0.02576732635498047,33,0.014332056045532227,33,0.004148244857788086
33,33,0.0257565975189209,33,0.01273488998413086,33,0.004100799560546875
33,33,0.023026704788208008,33,0.012161016464233398,33,0.004056453704833984
33,33,0.023984432220458984,33,0.013824939727783203,33,0.004595041275024414
33,33,0.025666475296020508,33,0.014486551284790039,33,0.006410837173461914
33,33,0.024781227111816406,33,0.014436721801757812,33,0.013884305953979492
33,33,0.026419639587402344,33,0.015766620635986328,33,0.003961324691772461
33,33,0.02430891990661621,33,0.014033794403076172,33,0.004430055618286133
33,33,0.02500295639038086,33,0.014422893524169922,33,0.005795478820800781
33,33,0.02451491355895996,33,0.013911008834838867,33,0.00615382194519043
33,33,0.024504899978637695,33,0.014688253402709961,33,0.003887653350830078
33,33,0.024727344512939453,33,0.015752315521240234,33,0.004579782485961914
33,33,0.026051998138427734,33,0.017266273498535156,33,0.004120349884033203
33,33,0.02603888511657715,33,0.015339136123657227,33,0.004088163375854492
33,33,0.023015499114990234,33,0.01155853271484375,33,0.004779815673828125
33,33,0.024693965911865234,33,0.014507293701171875,33,0.0043790340423583984
33,33,0.02560877799987793,33,0.014435529708862305,33,0.004138946533203125
33,33,0.022878408432006836,33,0.011928558349609375,33,0.004319667816162109
33,33,0.02437424659729004,33,0.013124465942382812,33,0.003683328628540039
33,33,0.024474620819091797,33,0.01377725601196289,33,0.004591703414916992
33,33,0.02551412582397461,33,0.014491558074951172,33,0.004792690277099609
33,33,0.02451348304748535,33,0.013853788375854492,33,0.004176616668701172
33,33,0.02500772476196289,33,0.015131711959838867,33,0.004047393798828125
33,33,0.025871753692626953,33,0.017203569412231445,33,0.004411935806274414
33,33,0.02560877799987793,33,0.014910221099853516,33,0.004407167434692383
33,33,0.02295660972595215,33,0.010671138763427734,33,0.004461050033569336
33,33,0.02501511573791504,33,0.014678001403808594,33,0.0042569637298583984
33,33,0.024892807006835938,33,0.015430450439453125,33,0.0041713714599609375
33,33,0.024585247039794922,33,0.014616966247558594,33,0.003831624984741211
33,33,0.024333477020263672,33,0.014346837997436523,33,0.004323244094848633
33,33,0.02499103546142578,33,0.016031503677368164,33,0.004467487335205078
33,33,0.02428460121154785,33,0.013657808303833008,33,0.004885673522949219
33,33,0.02559685707092285,33,0.013406753540039062,33,0.004454612731933594
33,33,0.02459716796875,33,0.01374673843383789,33,0.004068851470947266
33,33,0.02501988410949707,33,0.01543736457824707,33,0.004034996032714844
33,33,0.025193214416503906,33,0.017522573471069336,33,0.005502462387084961
33,33,0.025726318359375,33,0.016625404357910156,33,0.00931096076965332
33,33,0.02496337890625,33,0.0150146484375,33,0.005167484283447266
33,33,0.026035785675048828,33,0.01762700080871582,33,0.005217552185058594
33,33,0.0241544246673584,33,0.014158010482788086,33,0.008507251739501953
33,33,0.024314403533935547,33,0.01498866081237793,33,0.006572723388671875
33,33,0.025560617446899414,33,0.01669907569885254,33,0.005624055862426758
33,33,0.02492070198059082,33,0.015790939331054688,33,0.007458209991455078
33,33,0.024187088012695312,33,0.014392375946044922,33,0.006649494171142578
33,33,0.02463817596435547,33,0.014673709869384766,33,0.004304647445678711
33,33,0.02422618865966797,33,0.0145263671875,33,0.00565338134765625
33,33,0.024583101272583008,33,0.014943122863769531,33,0.005179882049560547
33,33,0.0235748291015625,33,0.01179051399230957,33,0.004056215286254883
33,33,0.025305509567260742,33,0.016800642013549805,33,0.004698276519775391
33,33,0.02494215965270996,33,0.01540374755859375,33,0.007297039031982422
33,33,0.023853540420532227,33,0.014261245727539062,33,0.003705263137817383
33,33,0.024605512619018555,33,0.014935970306396484,33,0.007952690124511719
33,33,0.02312469482421875,33,0.011571884155273438,33,0.006930828094482422
33,33,0.025582075119018555,33,0.015616655349731445,33,0.00797724723815918
33,33,0.024791717529296875,33,0.014761686325073242,33,0.008645296096801758
33,33,0.024754047393798828,33,0.015371322631835938,33,0.00411677360534668
33,33,0.024115800857543945,33,0.013737678527832031,33,0.00870513916015625
33,33,0.024280548095703125,33,0.013339996337890625,33,0.006691694259643555
33,33,0.023845434188842773,33,0.012746810913085938,33,0.00753021240234375
33,33,0.025037050247192383,33,0.015726089477539062,33,0.0083160400390625
33,33,0.025415897369384766,33,0.012461662292480469,33,0.008652210235595703
33,33,0.024747610092163086,33,0.014686346054077148,33,0.0076007843017578125
33,33,0.024291276931762695,33,0.014529228210449219,33,0.008086442947387695
33,33,0.02465367317199707,33,0.015384197235107422,33,0.0042002201080322266
33,33,0.02422332763671875,33,0.015348672866821289,33,0.008785486221313477
33,33,0.023492097854614258,33,0.013657093048095703,33,0.006214141845703125
33,33,0.024779796600341797,33,0.014475584030151367,33,0.006650447845458984
33,33,0.0237424373626709,33,0.014194965362548828,33,0.008570432662963867
33,33,0.024710893630981445,33,0.015533685684204102,33,0.00872945785522461
33,33,0.025249004364013672,33,0.015157222747802734,33,0.004102230072021484
33,33,0.024660348892211914,33,0.015015602111816406,33,0.008752584457397461
33,33,0.024346351623535156,33,0.01389312744140625,33,0.0043239593505859375
33,33,0.024459362030029297,33,0.015172004699707031,33,0.004080057144165039
33,33,0.02454519271850586,33,0.014355897903442383,33,0.008663654327392578
33,33,0.025720834732055664,33,0.01720285415649414,33,0.009073019027709961
33,33,0.026514053344726562,33,0.014072418212890625,33,0.007997512817382812
33,33,0.02299952507019043,33,0.011868715286254883,33,0.008689165115356445
33,33,0.024246692657470703,33,0.01393270492553711,33,0.006922721862792969
33,33,0.024410247802734375,33,0.014456748962402344,33,0.008209943771362305
33,33,0.024407148361206055,33,0.01381826400756836,33,0.008650541305541992
33,33,0.024254560470581055,33,0.013637065887451172,33,0.007998228073120117
