before_T_count,tket_after_T_count,tket_time,pyzx_after_T_count,pyzx_time,tmerge_after_T_count,tmerge_time
513,513,1.2395110130310059,513,12.589383840560913,513,0.20033740997314453
513,513,1.1233704090118408,513,16.11444878578186,513,0.15425395965576172
513,513,0.9789333343505859,513,21.279112339019775,513,0.19304871559143066
513,513,0.9632737636566162,513,18.19278645515442,513,0.16237115859985352
513,513,1.0966289043426514,513,15.447116374969482,513,0.22110867500305176
513,513,1.0072848796844482,513,15.786872863769531,513,0.14089012145996094
513,513,1.0024299621582031,513,24.613940000534058,513,0.14657092094421387
513,513,1.1228816509246826,513,16.123558044433594,513,0.15227556228637695
513,513,0.9968986511230469,513,17.210749626159668,513,0.15346264839172363
513,513,0.985816240310669,513,17.366676568984985,513,0.16074728965759277
513,513,0.9841146469116211,513,15.690983533859253,513,0.18671298027038574
513,513,0.9993569850921631,513,18.333922147750854,513,0.13460278511047363
513,513,0.9793040752410889,513,18.90869688987732,513,0.2047712802886963
513,513,1.0554347038269043,513,22.668145895004272,513,0.1984577178955078
513,513,0.9833154678344727,513,17.716096878051758,513,0.17867612838745117
513,513,1.0221788883209229,513,18.33386516571045,513,0.2090747356414795
513,513,0.9511077404022217,513,16.370905876159668,513,0.1313629150390625
513,513,1.3473427295684814,513,15.057121992111206,513,0.19294404983520508
513,513,1.004230260848999,513,16.076503038406372,513,0.15300989151000977
513,513,0.9675586223602295,513,17.545535802841187,513,0.21421313285827637
513,513,1.029256820678711,513,18.185848236083984,513,0.17749738693237305
513,513,1.0313704013824463,513,16.625868320465088,513,0.12508177757263184
513,513,1.211439609527588,513,17.763887405395508,513,0.19672036170959473
513,513,1.0032994747161865,513,16.91377902030945,513,0.1273031234741211
513,513,1.006436824798584,513,13.575319528579712,513,0.1728971004486084
513,513,0.9723687171936035,513,19.299826860427856,513,0.19231557846069336
513,513,0.9790456295013428,513,14.37264609336853,513,0.20546865463256836
513,513,1.1445376873016357,513,13.342119693756104,513,0.1613306999206543
513,513,0.9910709857940674,513,16.695695161819458,513,0.1921384334564209
513,513,1.0099031925201416,513,14.607614278793335,513,0.15171337127685547
513,513,1.0074913501739502,513,15.222797393798828,513,0.22290778160095215
513,513,1.0239481925964355,513,15.193564176559448,513,0.18486452102661133
513,513,1.0116353034973145,513,23.499536514282227,513,0.15808606147766113
513,513,0.9857809543609619,513,17.059620141983032,513,0.1620950698852539
513,513,0.9720349311828613,513,14.522387981414795,513,0.20814824104309082
513,513,0.990595817565918,513,19.126763582229614,513,0.25032615661621094
513,513,1.2161059379577637,513,17.345240592956543,513,0.18556976318359375
513,513,1.0349342823028564,513,12.637914657592773,513,0.19036602973937988
513,513,0.9900796413421631,513,19.49112105369568,513,0.2085409164428711
513,513,0.9761977195739746,513,19.52132511138916,513,0.16527652740478516
513,513,0.9909889698028564,513,17.774277210235596,513,0.2140522003173828
513,513,0.9951901435852051,513,17.264017820358276,513,0.17163777351379395
513,513,0.9716429710388184,513,22.356948137283325,513,0.17568755149841309
513,513,0.9902455806732178,513,15.772402286529541,513,0.22782039642333984
513,513,1.0374319553375244,513,19.380580186843872,513,0.18249773979187012
513,513,0.9965951442718506,513,16.026545763015747,513,0.18819117546081543
